Date,Revenue,phase5_best_prediction,phase9_best_prediction,phase5_error,phase9_error,phase5_abs_error,phase9_abs_error,phase9_better_than_phase5,month,weekday,revenue_group
2021-05-13,5666923.8,4421014.367981486,4421014.367981486,1245909.4320185138,1245909.4320185138,1245909.4320185138,1245909.4320185138,False,2021-05,Thursday,high_revenue
2021-05-14,5250104.11,5078879.2848107405,5078879.2848107405,171224.82518925983,171224.82518925983,171224.82518925983,171224.82518925983,False,2021-05,Friday,high_revenue
2021-05-15,3858160.76,4669180.54965293,4669180.54965293,-811019.7896529306,-811019.7896529306,811019.7896529306,811019.7896529306,False,2021-05,Saturday,high_revenue
2021-05-16,3981359.06,4337705.557051574,4337705.557051574,-356346.4970515738,-356346.4970515738,356346.4970515738,356346.4970515738,False,2021-05,Sunday,high_revenue
2021-05-17,4684806.7,3982345.898667261,3982345.8986672605,702460.8013327392,702460.8013327396,702460.8013327392,702460.8013327396,False,2021-05,Monday,high_revenue
2021-05-18,3549112.31,4259144.39850467,4259144.39850467,-710032.0885046697,-710032.0885046697,710032.0885046697,710032.0885046697,False,2021-05,Tuesday,high_revenue
2021-05-19,4795038.58,4480347.949398679,4480347.949398679,314690.63060132135,314690.63060132135,314690.63060132135,314690.63060132135,False,2021-05,Wednesday,high_revenue
2021-05-20,5057797.75,5875107.475045205,5875107.475045205,-817309.7250452051,-817309.7250452051,817309.7250452051,817309.7250452051,False,2021-05,Thursday,high_revenue
2021-05-21,5434543.62,5087526.730132566,5087526.730132566,347016.8898674343,347016.8898674343,347016.8898674343,347016.8898674343,False,2021-05,Friday,high_revenue
2021-05-22,4310539.38,4469600.546343937,4469600.546343937,-159061.1663439367,-159061.1663439367,159061.1663439367,159061.1663439367,False,2021-05,Saturday,high_revenue
2021-05-23,3846392.54,4062032.085040219,4062032.085040219,-215639.5450402191,-215639.5450402191,215639.5450402191,215639.5450402191,False,2021-05,Sunday,high_revenue
2021-05-24,3987573.28,4681666.664114103,4681666.664114103,-694093.3841141029,-694093.3841141029,694093.3841141029,694093.3841141029,False,2021-05,Monday,high_revenue
2021-05-25,3822459.48,3807619.506740088,3807619.506740088,14839.973259911872,14839.973259911872,14839.973259911872,14839.973259911872,False,2021-05,Tuesday,high_revenue
2021-05-26,4915453.17,4991592.973381207,4991592.973381207,-76139.8033812074,-76139.8033812074,76139.8033812074,76139.8033812074,False,2021-05,Wednesday,high_revenue
2021-05-27,7320510.07,5533726.296816926,5533726.296816926,1786783.7731830738,1786783.7731830738,1786783.7731830738,1786783.7731830738,False,2021-05,Thursday,high_revenue
2021-05-28,6925957.27,7348569.979753007,7348569.979753007,-422612.7097530076,-422612.7097530076,422612.7097530076,422612.7097530076,False,2021-05,Friday,high_revenue
2021-05-29,4630943.52,6014940.397201025,6014940.397201025,-1383996.8772010254,-1383996.8772010254,1383996.8772010254,1383996.8772010254,False,2021-05,Saturday,high_revenue
2021-05-30,8887935.6,7936777.321617654,7936777.321617654,951158.278382346,951158.278382346,951158.278382346,951158.278382346,False,2021-05,Sunday,high_revenue
2021-05-31,7996369.9,8143700.156863536,8143700.156863536,-147330.25686353538,-147330.25686353538,147330.25686353538,147330.25686353538,False,2021-05,Monday,high_revenue
2021-06-01,7479521.04,6571628.815657035,6571628.815657035,907892.2243429646,907892.2243429646,907892.2243429646,907892.2243429646,False,2021-06,Tuesday,high_revenue
2021-06-02,6960798.21,5788975.523722931,5788975.523722931,1171822.6862770692,1171822.6862770692,1171822.6862770692,1171822.6862770692,False,2021-06,Wednesday,high_revenue
2021-06-03,6367799.03,5469307.209731409,5469307.209731409,898491.8202685909,898491.8202685909,898491.8202685909,898491.8202685909,False,2021-06,Thursday,high_revenue
2021-06-04,2524112.16,3591847.5136611,3591847.5136610996,-1067735.3536611,-1067735.3536610994,1067735.3536611,1067735.3536610994,True,2021-06,Friday,mid_revenue
2021-06-05,2884765.01,2614078.5011332645,2614078.5011332645,270686.50886673527,270686.50886673527,270686.50886673527,270686.50886673527,False,2021-06,Saturday,mid_revenue
2021-06-06,3795966.84,3092650.3313541505,3092650.3313541505,703316.5086458493,703316.5086458493,703316.5086458493,703316.5086458493,False,2021-06,Sunday,high_revenue
2021-06-07,3757477.99,3270820.1945567783,3270820.1945567783,486657.7954432219,486657.7954432219,486657.7954432219,486657.7954432219,False,2021-06,Monday,high_revenue
2021-06-08,3948452.32,3902984.522137634,3902984.522137634,45467.79786236584,45467.79786236584,45467.79786236584,45467.79786236584,False,2021-06,Tuesday,high_revenue
2021-06-09,3733884.76,3977980.7920926497,3977980.7920926497,-244096.03209264996,-244096.03209264996,244096.03209264996,244096.03209264996,False,2021-06,Wednesday,high_revenue
2021-06-10,3994102.54,4434537.327001247,4434537.327001247,-440434.7870012466,-440434.7870012466,440434.7870012466,440434.7870012466,False,2021-06,Thursday,high_revenue
2021-06-11,3221511.31,3901399.8303166814,3901399.8303166823,-679888.5203166814,-679888.5203166823,679888.5203166814,679888.5203166823,False,2021-06,Friday,high_revenue
2021-06-12,3618435.07,3778161.898832675,3778161.898832675,-159726.82883267524,-159726.82883267524,159726.82883267524,159726.82883267524,False,2021-06,Saturday,high_revenue
2021-06-13,3349171.43,4403876.564319137,4403876.564319137,-1054705.1343191364,-1054705.1343191364,1054705.1343191364,1054705.1343191364,False,2021-06,Sunday,high_revenue
2021-06-14,4007931.92,4199705.614553448,4199705.614553448,-191773.6945534479,-191773.6945534479,191773.6945534479,191773.6945534479,False,2021-06,Monday,high_revenue
2021-06-15,4162142.95,3819061.8839285374,3819061.8839285383,343081.0660714628,343081.0660714619,343081.0660714628,343081.0660714619,True,2021-06,Tuesday,high_revenue
2021-06-16,4740156.23,4106483.8402796406,4106483.8402796406,633672.3897203598,633672.3897203598,633672.3897203598,633672.3897203598,False,2021-06,Wednesday,high_revenue
2021-06-17,5807751.43,4648061.365289669,4648061.365289669,1159690.0647103311,1159690.0647103311,1159690.0647103311,1159690.0647103311,False,2021-06,Thursday,high_revenue
2021-06-18,4316861.14,4568078.355049334,4568078.355049334,-251217.21504933387,-251217.21504933387,251217.21504933387,251217.21504933387,False,2021-06,Friday,high_revenue
2021-06-19,3596996.21,3660638.890894458,3660638.890894458,-63642.6808944582,-63642.6808944582,63642.6808944582,63642.6808944582,False,2021-06,Saturday,high_revenue
2021-06-20,3113780.62,4230809.384192447,4230809.384192447,-1117028.764192447,-1117028.764192447,1117028.764192447,1117028.764192447,False,2021-06,Sunday,mid_revenue
2021-06-21,3454322.45,4046656.149201417,4046656.1492014173,-592333.6992014167,-592333.6992014172,592333.6992014167,592333.6992014172,False,2021-06,Monday,high_revenue
2021-06-22,3814525.81,3778392.950102869,3778392.9501028685,36132.8598971311,36132.859897131566,36132.8598971311,36132.859897131566,False,2021-06,Tuesday,high_revenue
2021-06-23,5129834.24,4543050.916388904,4543050.916388904,586783.3236110965,586783.3236110965,586783.3236110965,586783.3236110965,False,2021-06,Wednesday,high_revenue
2021-06-24,5015283.26,6201323.535611091,6201323.535611091,-1186040.2756110914,-1186040.2756110914,1186040.2756110914,1186040.2756110914,False,2021-06,Thursday,high_revenue
2021-06-25,3255836.16,4963162.1373505015,4963162.1373505015,-1707325.9773505013,-1707325.9773505013,1707325.9773505013,1707325.9773505013,False,2021-06,Friday,high_revenue
2021-06-26,3202321.56,4064179.803267875,4064179.803267875,-861858.2432678752,-861858.2432678752,861858.2432678752,861858.2432678752,False,2021-06,Saturday,high_revenue
2021-06-27,3938214.81,3572036.545379774,3572036.5453797746,366178.2646202259,366178.2646202254,366178.2646202259,366178.2646202254,True,2021-06,Sunday,high_revenue
2021-06-28,4255543.96,5275231.829983804,5275231.829983804,-1019687.8699838044,-1019687.8699838044,1019687.8699838044,1019687.8699838044,False,2021-06,Monday,high_revenue
2021-06-29,5907160.01,5835318.017001567,5835318.0170015665,71841.99299843237,71841.9929984333,71841.99299843237,71841.9929984333,False,2021-06,Tuesday,high_revenue
2021-06-30,5094915.79,7958328.418739315,7958328.418739315,-2863412.628739315,-2863412.628739315,2863412.628739315,2863412.628739315,False,2021-06,Wednesday,high_revenue
2021-07-01,4975867.15,5259521.255913798,5259521.255913798,-283654.1059137974,-283654.1059137974,283654.1059137974,283654.1059137974,False,2021-07,Thursday,high_revenue
2021-07-02,4397949.68,3915421.049289853,3915421.049289853,482528.63071014686,482528.63071014686,482528.63071014686,482528.63071014686,False,2021-07,Friday,high_revenue
2021-07-03,3132513.38,2842967.782975252,2842967.7829752513,289545.5970247481,289545.59702474857,289545.5970247481,289545.59702474857,False,2021-07,Saturday,mid_revenue
2021-07-04,730601.15,2292928.455213804,2292928.455213804,-1562327.305213804,-1562327.305213804,1562327.305213804,1562327.305213804,False,2021-07,Sunday,low_revenue
2021-07-05,1878817.85,1507207.0175268594,1507207.0175268594,371610.8324731407,371610.8324731407,371610.8324731407,371610.8324731407,False,2021-07,Monday,mid_revenue
2021-07-06,1616214.16,1889949.6615462212,1889949.6615462215,-273735.5015462213,-273735.50154622155,273735.5015462213,273735.50154622155,False,2021-07,Tuesday,low_revenue
2021-07-07,1741509.6,1890465.1965578776,1890465.1965578776,-148955.5965578775,-148955.5965578775,148955.5965578775,148955.5965578775,False,2021-07,Wednesday,low_revenue
2021-07-08,2563149.38,2123839.534454789,2123839.5344547895,439309.8455452109,439309.8455452104,439309.8455452109,439309.8455452104,True,2021-07,Thursday,mid_revenue
2021-07-09,2685812.87,2591332.382563556,2591332.382563556,94480.48743644403,94480.48743644403,94480.48743644403,94480.48743644403,False,2021-07,Friday,mid_revenue
2021-07-10,2524108.8,2403124.6947863144,2403124.6947863144,120984.10521368543,120984.10521368543,120984.10521368543,120984.10521368543,False,2021-07,Saturday,mid_revenue
2021-07-11,2592712.85,2228199.678536998,2228199.678536998,364513.171463002,364513.171463002,364513.171463002,364513.171463002,False,2021-07,Sunday,mid_revenue
2021-07-12,3123873.5,2503555.3546473505,2503555.3546473505,620318.1453526495,620318.1453526495,620318.1453526495,620318.1453526495,False,2021-07,Monday,mid_revenue
2021-07-13,2650746.43,2266211.81152524,2266211.81152524,384534.6184747601,384534.6184747601,384534.6184747601,384534.6184747601,False,2021-07,Tuesday,mid_revenue
2021-07-14,2970833.54,2324538.450255633,2324538.450255633,646295.0897443672,646295.0897443672,646295.0897443672,646295.0897443672,False,2021-07,Wednesday,mid_revenue
2021-07-15,3628282.86,3063234.007693192,3063234.007693192,565048.8523068079,565048.8523068079,565048.8523068079,565048.8523068079,False,2021-07,Thursday,high_revenue
2021-07-16,2768513.94,2986842.990984372,2986842.990984372,-218329.05098437192,-218329.05098437192,218329.05098437192,218329.05098437192,False,2021-07,Friday,mid_revenue
2021-07-17,2453122.24,2709070.56011818,2709070.5601181793,-255948.32011817954,-255948.32011817908,255948.32011817954,255948.32011817908,True,2021-07,Saturday,mid_revenue
2021-07-18,2827723.47,2565940.7429598905,2565940.7429598905,261782.7270401097,261782.7270401097,261782.7270401097,261782.7270401097,False,2021-07,Sunday,mid_revenue
2021-07-19,2859598.56,2795054.832394975,2795054.832394975,64543.727605025284,64543.727605025284,64543.727605025284,64543.727605025284,False,2021-07,Monday,mid_revenue
2021-07-20,3389960.06,2730330.506074185,2730330.5060741846,659629.553925815,659629.5539258155,659629.553925815,659629.5539258155,False,2021-07,Tuesday,high_revenue
2021-07-21,3336465.66,3441085.2321258,3441085.2321258,-104619.57212579995,-104619.57212579995,104619.57212579995,104619.57212579995,False,2021-07,Wednesday,high_revenue
2021-07-22,4388007.92,3874215.760103576,3874215.7601035764,513792.15989642404,513792.1598964236,513792.15989642404,513792.1598964236,True,2021-07,Thursday,high_revenue
2021-07-23,4385215.41,3125070.844018645,3125070.844018645,1260144.565981355,1260144.565981355,1260144.565981355,1260144.565981355,False,2021-07,Friday,high_revenue
2021-07-24,2294305.45,3332925.4936300875,3332925.4936300875,-1038620.0436300873,-1038620.0436300873,1038620.0436300873,1038620.0436300873,False,2021-07,Saturday,mid_revenue
2021-07-25,2549303.61,2874277.6140980166,2874277.6140980166,-324974.00409801677,-324974.00409801677,324974.00409801677,324974.00409801677,False,2021-07,Sunday,mid_revenue
2021-07-26,3676952.36,3021746.2223891583,3021746.2223891583,655206.1376108415,655206.1376108415,655206.1376108415,655206.1376108415,False,2021-07,Monday,high_revenue
2021-07-27,3460197.23,4147442.133418323,4147442.133418323,-687244.903418323,-687244.903418323,687244.903418323,687244.903418323,False,2021-07,Tuesday,high_revenue
2021-07-28,4046860.27,4233760.224732339,4233760.224732339,-186899.95473233936,-186899.95473233936,186899.95473233936,186899.95473233936,False,2021-07,Wednesday,high_revenue
2021-07-29,5547857.68,5430263.954767758,5430263.954767758,117593.72523224168,117593.72523224168,117593.72523224168,117593.72523224168,False,2021-07,Thursday,high_revenue
2021-07-30,6548042.77,6933245.224685823,6933245.224685823,-385202.45468582306,-385202.45468582306,385202.45468582306,385202.45468582306,False,2021-07,Friday,high_revenue
2021-07-31,5256382.47,6349604.629931901,6349604.629931901,-1093222.159931901,-1093222.159931901,1093222.159931901,1093222.159931901,False,2021-07,Saturday,high_revenue
2021-08-01,3652376.75,4394209.977691169,4394209.977691169,-741833.2276911689,-741833.2276911689,741833.2276911689,741833.2276911689,False,2021-08,Sunday,high_revenue
2021-08-02,4399616.65,2503060.8058439414,2503060.8058439414,1896555.844156059,1896555.844156059,1896555.844156059,1896555.844156059,False,2021-08,Monday,high_revenue
2021-08-03,2422462.49,2892165.381108951,2892165.381108951,-469702.8911089506,-469702.8911089506,469702.8911089506,469702.8911089506,False,2021-08,Tuesday,mid_revenue
2021-08-04,1157658.1,2260151.973349565,2260151.973349565,-1102493.873349565,-1102493.873349565,1102493.873349565,1102493.873349565,False,2021-08,Wednesday,low_revenue
2021-08-05,1482037.52,1525384.144491271,1525384.144491271,-43346.6244912711,-43346.6244912711,43346.6244912711,43346.6244912711,False,2021-08,Thursday,low_revenue
2021-08-06,1591502.8,1756664.3291118366,1756664.3291118366,-165161.52911183657,-165161.52911183657,165161.52911183657,165161.52911183657,False,2021-08,Friday,low_revenue
2021-08-07,1632328.25,1600843.8192918964,1600843.8192918964,31484.43070810358,31484.43070810358,31484.43070810358,31484.43070810358,False,2021-08,Saturday,low_revenue
2021-08-08,1411882.22,1588459.91663435,1588459.9166343499,-176577.6966343501,-176577.69663434988,176577.6966343501,176577.69663434988,True,2021-08,Sunday,low_revenue
2021-08-09,1376421.76,1907127.7254804275,1907127.7254804275,-530705.9654804275,-530705.9654804275,530705.9654804275,530705.9654804275,False,2021-08,Monday,low_revenue
2021-08-10,1581357.61,1707803.834654723,1707803.834654723,-126446.22465472296,-126446.22465472296,126446.22465472296,126446.22465472296,False,2021-08,Tuesday,low_revenue
2021-08-11,1740229.21,1832913.251828964,1832913.251828964,-92684.04182896414,-92684.04182896414,92684.04182896414,92684.04182896414,False,2021-08,Wednesday,low_revenue
2021-08-12,2480973.68,2121834.827398985,2121834.827398985,359138.852601015,359138.852601015,359138.852601015,359138.852601015,False,2021-08,Thursday,mid_revenue
2021-08-13,2199306.57,2071734.5013261545,2071734.5013261542,127572.06867384538,127572.06867384561,127572.06867384538,127572.06867384561,False,2021-08,Friday,mid_revenue
2021-08-14,1494099.71,1981434.814608892,1981434.8146088917,-487335.104608892,-487335.10460889176,487335.104608892,487335.10460889176,True,2021-08,Saturday,low_revenue
2021-08-15,1862118.62,1771051.670331333,1771051.670331333,91066.94966866705,91066.94966866705,91066.94966866705,91066.94966866705,False,2021-08,Sunday,mid_revenue
2021-08-16,2220064.67,1940651.5212115152,1940651.5212115152,279413.14878848474,279413.14878848474,279413.14878848474,279413.14878848474,False,2021-08,Monday,mid_revenue
2021-08-17,2263302.37,2123627.353208518,2123627.353208518,139675.016791482,139675.016791482,139675.016791482,139675.016791482,False,2021-08,Tuesday,mid_revenue
2021-08-18,1875383.97,1958382.0181977467,1958382.0181977467,-82998.04819774674,-82998.04819774674,82998.04819774674,82998.04819774674,False,2021-08,Wednesday,mid_revenue
2021-08-19,2535597.13,2472546.5734983804,2472546.5734983804,63050.55650161952,63050.55650161952,63050.55650161952,63050.55650161952,False,2021-08,Thursday,mid_revenue
2021-08-20,2553183.49,2493407.579886535,2493407.579886535,59775.91011346504,59775.91011346504,59775.91011346504,59775.91011346504,False,2021-08,Friday,mid_revenue
2021-08-21,1453356.23,1868365.6687714527,1868365.6687714527,-415009.43877145275,-415009.43877145275,415009.43877145275,415009.43877145275,False,2021-08,Saturday,low_revenue
2021-08-22,1640268.07,1863274.1500520303,1863274.1500520303,-223006.08005203027,-223006.08005203027,223006.08005203027,223006.08005203027,False,2021-08,Sunday,low_revenue
2021-08-23,1883869.71,2318787.847142342,2318787.847142342,-434918.13714234205,-434918.13714234205,434918.13714234205,434918.13714234205,False,2021-08,Monday,mid_revenue
2021-08-24,1836322.27,2430934.578462081,2430934.5784620815,-594612.308462081,-594612.3084620815,594612.308462081,594612.3084620815,False,2021-08,Tuesday,mid_revenue
2021-08-25,1939866.54,1949693.5640827965,1949693.5640827965,-9827.024082796415,-9827.024082796415,9827.024082796415,9827.024082796415,False,2021-08,Wednesday,mid_revenue
2021-08-26,1886569.08,2526530.507619583,2526530.507619583,-639961.427619583,-639961.427619583,639961.427619583,639961.427619583,False,2021-08,Thursday,mid_revenue
2021-08-27,1662732.77,2998705.985365636,2998705.985365636,-1335973.2153656362,-1335973.2153656362,1335973.2153656362,1335973.2153656362,False,2021-08,Friday,low_revenue
2021-08-28,1664938.51,2961385.870469962,2961385.870469962,-1296447.3604699618,-1296447.3604699618,1296447.3604699618,1296447.3604699618,False,2021-08,Saturday,low_revenue
2021-08-29,4443078.33,3067530.103942046,3067530.103942046,1375548.2260579541,1375548.2260579541,1375548.2260579541,1375548.2260579541,False,2021-08,Sunday,high_revenue
2021-08-30,3996164.3,4012967.456980502,4012967.456980502,-16803.156980501954,-16803.156980501954,16803.156980501954,16803.156980501954,False,2021-08,Monday,high_revenue
2021-08-31,3940957.44,4326883.267897211,4326883.267897211,-385925.8278972111,-385925.8278972111,385925.8278972111,385925.8278972111,False,2021-08,Tuesday,high_revenue
2021-09-01,3579634.39,2604383.5865865494,2604383.5865865494,975250.8034134507,975250.8034134507,975250.8034134507,975250.8034134507,False,2021-09,Wednesday,high_revenue
2021-09-02,3917618.96,2376444.4625513856,2376444.4625513856,1541174.4974486143,1541174.4974486143,1541174.4974486143,1541174.4974486143,False,2021-09,Thursday,high_revenue
2021-09-03,1070973.42,2474702.2892835606,2474702.2892835606,-1403728.8692835607,-1403728.8692835607,1403728.8692835607,1403728.8692835607,False,2021-09,Friday,low_revenue
2021-09-04,1839742.83,1683628.6514155697,1683628.6514155695,156114.17858443037,156114.1785844306,156114.17858443037,156114.1785844306,False,2021-09,Saturday,mid_revenue
2021-09-05,1682890.37,1829267.2943998072,1829267.2943998072,-146376.92439980712,-146376.92439980712,146376.92439980712,146376.92439980712,False,2021-09,Sunday,low_revenue
2021-09-06,2097434.58,1800576.5165608386,1800576.5165608386,296858.0634391615,296858.0634391615,296858.0634391615,296858.0634391615,False,2021-09,Monday,mid_revenue
2021-09-07,2244132.38,2371322.0396539383,2371322.0396539383,-127189.65965393838,-127189.65965393838,127189.65965393838,127189.65965393838,False,2021-09,Tuesday,mid_revenue
2021-09-08,3716975.63,2086968.3537965228,2086968.3537965228,1630007.276203477,1630007.276203477,1630007.276203477,1630007.276203477,False,2021-09,Wednesday,high_revenue
2021-09-09,2187074.96,4008499.228794783,4008499.228794783,-1821424.268794783,-1821424.268794783,1821424.268794783,1821424.268794783,False,2021-09,Thursday,mid_revenue
2021-09-10,1980857.12,2413101.026745898,2413101.0267458986,-432243.9067458981,-432243.90674589854,432243.9067458981,432243.90674589854,False,2021-09,Friday,mid_revenue
2021-09-11,1547495.48,2334351.317572864,2334351.317572864,-786855.8375728638,-786855.8375728638,786855.8375728638,786855.8375728638,False,2021-09,Saturday,low_revenue
2021-09-12,2102573.99,2117601.509036572,2117601.509036572,-15027.51903657196,-15027.51903657196,15027.51903657196,15027.51903657196,False,2021-09,Sunday,mid_revenue
2021-09-13,2488502.06,2246062.227451024,2246062.2274510236,242439.83254897594,242439.8325489764,242439.83254897594,242439.8325489764,False,2021-09,Monday,mid_revenue
2021-09-14,2715006.68,2527943.1529318616,2527943.1529318616,187063.5270681386,187063.5270681386,187063.5270681386,187063.5270681386,False,2021-09,Tuesday,mid_revenue
2021-09-15,3275643.47,3231909.649551255,3231909.649551255,43733.82044874504,43733.82044874504,43733.82044874504,43733.82044874504,False,2021-09,Wednesday,high_revenue
2021-09-16,1853200.26,2881574.22980278,2881574.22980278,-1028373.9698027798,-1028373.9698027798,1028373.9698027798,1028373.9698027798,False,2021-09,Thursday,mid_revenue
2021-09-17,2031900.2,2093288.4166203607,2093288.4166203607,-61388.216620360734,-61388.216620360734,61388.216620360734,61388.216620360734,False,2021-09,Friday,mid_revenue
2021-09-18,1910747.73,2006476.904930602,2006476.904930602,-95729.17493060208,-95729.17493060208,95729.17493060208,95729.17493060208,False,2021-09,Saturday,mid_revenue
2021-09-19,1952437.84,2261739.0678997906,2261739.0678997906,-309301.2278997905,-309301.2278997905,309301.2278997905,309301.2278997905,False,2021-09,Sunday,mid_revenue
2021-09-20,2307149.39,2295524.561577548,2295524.5615775473,11624.828422452323,11624.828422452789,11624.828422452323,11624.828422452789,False,2021-09,Monday,mid_revenue
2021-09-21,3210995.34,2535056.619054512,2535056.619054512,675938.7209454877,675938.7209454877,675938.7209454877,675938.7209454877,False,2021-09,Tuesday,high_revenue
2021-09-22,2518917.94,3143550.7542139874,3143550.7542139874,-624632.8142139874,-624632.8142139874,624632.8142139874,624632.8142139874,False,2021-09,Wednesday,mid_revenue
2021-09-23,2220736.52,2258546.625760967,2258546.625760967,-37810.10576096689,-37810.10576096689,37810.10576096689,37810.10576096689,False,2021-09,Thursday,mid_revenue
2021-09-24,2008968.22,2315073.052762188,2315073.0527621876,-306104.83276218805,-306104.8327621876,306104.83276218805,306104.8327621876,True,2021-09,Friday,mid_revenue
2021-09-25,2281967.32,2201904.0419766637,2201904.0419766633,80063.27802333608,80063.27802333655,80063.27802333608,80063.27802333655,False,2021-09,Saturday,mid_revenue
2021-09-26,1602075.57,2454652.1110711894,2454652.1110711894,-852576.5410711893,-852576.5410711893,852576.5410711893,852576.5410711893,False,2021-09,Sunday,low_revenue
2021-09-27,3058684.14,2683801.187859204,2683801.187859204,374882.952140796,374882.952140796,374882.952140796,374882.952140796,False,2021-09,Monday,mid_revenue
2021-09-28,4749132.81,4028894.138072861,4028894.1380728604,720238.6719271387,720238.6719271392,720238.6719271387,720238.6719271392,False,2021-09,Tuesday,high_revenue
2021-09-29,3184253.74,4623041.326225231,4623041.326225231,-1438787.5862252312,-1438787.5862252312,1438787.5862252312,1438787.5862252312,False,2021-09,Wednesday,high_revenue
2021-09-30,3504126.92,3406142.791677457,3406142.791677457,97984.12832254311,97984.12832254311,97984.12832254311,97984.12832254311,False,2021-09,Thursday,high_revenue
2021-10-01,2465559.4,1937665.275292116,1937665.2752921162,527894.1247078839,527894.1247078837,527894.1247078839,527894.1247078837,True,2021-10,Friday,mid_revenue
2021-10-02,2584886.96,1688899.2643107916,1688899.2643107916,895987.6956892083,895987.6956892083,895987.6956892083,895987.6956892083,False,2021-10,Saturday,mid_revenue
2021-10-03,920334.15,1747735.9708415156,1747735.9708415156,-827401.8208415156,-827401.8208415156,827401.8208415156,827401.8208415156,False,2021-10,Sunday,low_revenue
2021-10-04,1043382.83,1279000.4446567476,1279000.4446567476,-235617.61465674767,-235617.61465674767,235617.61465674767,235617.61465674767,False,2021-10,Monday,low_revenue
2021-10-05,1440909.2,1532470.339711381,1532470.3397113807,-91561.13971138094,-91561.1397113807,91561.13971138094,91561.1397113807,True,2021-10,Tuesday,low_revenue
2021-10-06,1793088.31,1761309.984494372,1761309.984494372,31778.325505628018,31778.325505628018,31778.325505628018,31778.325505628018,False,2021-10,Wednesday,low_revenue
2021-10-07,1826196.69,1641755.2287803458,1641755.2287803458,184441.4612196542,184441.4612196542,184441.4612196542,184441.4612196542,False,2021-10,Thursday,low_revenue
2021-10-08,1613264.94,1725787.380643197,1725787.3806431973,-112522.44064319716,-112522.44064319739,112522.44064319716,112522.44064319739,False,2021-10,Friday,low_revenue
2021-10-09,1794510.68,1745961.7250383743,1745961.7250383745,48548.954961625626,48548.95496162539,48548.954961625626,48548.95496162539,True,2021-10,Saturday,low_revenue
2021-10-10,1883117.98,1620161.2215169566,1620161.2215169566,262956.7584830434,262956.7584830434,262956.7584830434,262956.7584830434,False,2021-10,Sunday,mid_revenue
2021-10-11,2300450.29,1698249.9801759976,1698249.9801759976,602200.3098240024,602200.3098240024,602200.3098240024,602200.3098240024,False,2021-10,Monday,mid_revenue
2021-10-12,1567144.44,1934687.4561609356,1934687.4561609353,-367543.01616093563,-367543.0161609354,367543.01616093563,367543.0161609354,True,2021-10,Tuesday,low_revenue
2021-10-13,1918678.27,2035290.1868763927,2035290.1868763932,-116611.91687639267,-116611.91687639314,116611.91687639267,116611.91687639314,False,2021-10,Wednesday,mid_revenue
2021-10-14,2148334.67,2012286.6783884063,2012286.6783884063,136047.99161159364,136047.99161159364,136047.99161159364,136047.99161159364,False,2021-10,Thursday,mid_revenue
2021-10-15,1900056.41,1918211.8670548105,1918211.8670548105,-18155.4570548106,-18155.4570548106,18155.4570548106,18155.4570548106,False,2021-10,Friday,mid_revenue
2021-10-16,2106301.79,1799807.8320906623,1799807.8320906623,306493.9579093377,306493.9579093377,306493.9579093377,306493.9579093377,False,2021-10,Saturday,mid_revenue
2021-10-17,2495144.25,2015218.2224161164,2015218.2224161164,479926.0275838836,479926.0275838836,479926.0275838836,479926.0275838836,False,2021-10,Sunday,mid_revenue
2021-10-18,2029589.44,2179746.6311622965,2179746.6311622965,-150157.19116229657,-150157.19116229657,150157.19116229657,150157.19116229657,False,2021-10,Monday,mid_revenue
2021-10-19,1794195.22,2158175.4033863107,2158175.4033863107,-363980.1833863107,-363980.1833863107,363980.1833863107,363980.1833863107,False,2021-10,Tuesday,low_revenue
2021-10-20,2748359.42,1931653.5085706697,1931653.5085706697,816705.9114293302,816705.9114293302,816705.9114293302,816705.9114293302,False,2021-10,Wednesday,mid_revenue
2021-10-21,1715238.6,2462223.1065026657,2462223.1065026657,-746984.5065026656,-746984.5065026656,746984.5065026656,746984.5065026656,False,2021-10,Thursday,low_revenue
2021-10-22,2513749.87,1725942.3379440736,1725942.3379440736,787807.5320559265,787807.5320559265,787807.5320559265,787807.5320559265,False,2021-10,Friday,mid_revenue
2021-10-23,1853822.02,2348738.6868053023,2348738.6868053023,-494916.66680530226,-494916.66680530226,494916.66680530226,494916.66680530226,False,2021-10,Saturday,mid_revenue
2021-10-24,2201542.06,2283188.1848301,2283188.1848300993,-81646.12483009975,-81646.12483009929,81646.12483009975,81646.12483009929,True,2021-10,Sunday,mid_revenue
2021-10-25,2021989.32,2134394.4858432603,2134394.4858432603,-112405.16584326024,-112405.16584326024,112405.16584326024,112405.16584326024,False,2021-10,Monday,mid_revenue
2021-10-26,2162674.08,2503739.029264882,2503739.029264882,-341064.94926488213,-341064.94926488213,341064.94926488213,341064.94926488213,False,2021-10,Tuesday,mid_revenue
2021-10-27,2151921.73,2612986.4532181444,2612986.4532181444,-461064.7232181444,-461064.7232181444,461064.7232181444,461064.7232181444,False,2021-10,Wednesday,mid_revenue
2021-10-28,2489853.45,2673252.5154296923,2673252.5154296923,-183399.06542969216,-183399.06542969216,183399.06542969216,183399.06542969216,False,2021-10,Thursday,mid_revenue
2021-10-29,3746325.95,2765496.973106954,2765496.973106954,980828.9768930464,980828.9768930464,980828.9768930464,980828.9768930464,False,2021-10,Friday,high_revenue
