Date,Revenue,COGS,Gross_Profit_rolling_7d_mean,Gross_Margin_rolling_7d_mean,Revenue_rolling_28d_mean,Revenue_lag_1d,Revenue_pct_change_7d,page_views_lag_14d,cos_month,Gross_Profit_rolling_28d_mean,year,is_month_start,Revenue_rolling_7d_mean,Gross_Margin_rolling_28d_mean,Gross_Margin_lag_7d,Gross_Margin_lag_1d,Gross_Profit_lag_1d,Revenue_diff_1d,is_month_end,day_of_month,Gross_Profit_lag_7d,Revenue_lag_28d,quarter
2013-10-13,3719451.39,2946745.46,590691.7242857143,0.2014480277629703,3916157.8632142856,3170838.37,0.1028104973935131,88791.0,0.5000000000000001,535591.53,2013,0,2942089.618571428,0.1442382384871175,0.2449975308445491,0.1917554883127014,608025.6600000001,1232496.01,0,13,704425.2600000002,3078369.62,4
2013-10-14,3097590.81,2398025.79,600446.1057142857,0.1961265641491685,3939053.640714285,3719451.39,0.7843209175371991,90690.0,0.5000000000000001,551571.2410714286,2013,0,3062692.0857142853,0.1478840565111708,0.1965081158039649,0.2077472855479367,772705.9300000002,548613.02,0,14,409624.96,3927167.34,4
2013-10-15,4062456.23,3281418.54,641866.1142857142,0.2003170690548283,3909425.9075,3097590.81,0.0384943917549201,52584.0,0.5000000000000001,560932.9139285715,2013,0,3207416.5871428573,0.1519716972013867,0.1937957580824696,0.2258416501435836,699565.02,-621860.5800000001,0,15,578048.3399999999,5410121.46,4
2013-10-16,4801027.51,3944302.72,670864.5928571429,0.2000973182996939,3861295.006428571,4062456.23,0.1526003235691093,71024.0,0.5000000000000001,564484.4375000001,2013,0,3361657.354285714,0.1543385665061598,0.199067492740696,0.1922575027965286,781037.69,964865.42,0,16,701633.48,4460453.69,4
2013-10-17,3348412.32,2713865.33,693020.4942857142,0.1971514096586019,3873458.357142857,4801027.51,0.1947843648561963,44993.0,0.5000000000000001,578378.2892857144,2013,0,3544004.001428571,0.1569668527098246,0.1868951650342628,0.1784461322530517,856724.7899999996,738571.2799999998,0,17,751004.8300000001,2995364.48,4
2013-10-18,3238854.55,2560313.88,676383.66,0.1975245040437744,3886067.208571428,3348412.32,0.7274617678994538,78604.0,0.5000000000000001,586891.6639285715,2013,0,3448302.7128571426,0.159011315503388,0.1971166435221485,0.1895068257304703,634546.9899999998,-1452615.19,0,18,382079.54,3316913.08,4
2013-10-19,3376648.2,2769325.22,718735.25,0.1992935832761469,3883279.4039285714,3238854.55,0.0214505351781774,68009.0,0.5000000000000001,601435.2875,2013,0,3634090.168571429,0.1635720829493976,0.1917554883127014,0.209500198148756,678540.6699999999,-109557.77000000002,0,19,608025.6600000001,3799564.88,4
2013-10-20,2888479.98,2302148.44,718634.867142857,0.1975941869656194,3868175.236785714,3376648.2,-0.0921649872671141,70993.0,0.5000000000000001,608831.0717857144,2013,0,3663491.572857143,0.1662335496672224,0.2077472855479367,0.1798597141390092,607322.98,137793.65000000037,0,20,772705.9300000002,3243304.2,4
2013-10-21,3409990.75,2751364.44,692009.9542857141,0.1969145247359687,3855502.9432142857,2888479.98,-0.0675075705044463,45109.0,0.5000000000000001,620396.8003571428,2013,0,3544781.371428572,0.1705927069141543,0.2258416501435836,0.2029896499403814,586331.54,-488168.2200000002,0,21,699565.02,4426354.9,4
2013-10-22,3932052.89,3189287.97,686161.5671428571,0.1922437274846709,3819204.223571428,3409990.75,-0.1606086178065726,58429.0,0.5000000000000001,627895.8442857143,2013,0,3589409.9342857143,0.1738707989964858,0.1922575027965286,0.193146069384499,658626.31,521510.77,0,22,781037.69,4673257.46,4
2013-10-23,4895108.72,3861527.06,680694.0285714285,0.1917640889176498,3792732.631785714,3932052.89,-0.1809976339835635,50149.0,0.5000000000000001,632211.6603571429,2013,0,3570780.885714285,0.1758643336366131,0.1784461322530517,0.1889000328273814,742764.9199999999,522062.1400000001,0,23,856724.7899999996,4851490.55,4
2013-10-24,4333852.18,3403031.49,705959.2957142856,0.1964354704104163,3794290.4235714287,4895108.72,0.4619193373413462,43148.0,0.5000000000000001,650725.7967857143,2013,0,3584221.0585714285,0.1796127105620373,0.1895068257304703,0.2111458027024167,1033581.6599999996,963055.8299999996,0,24,634546.9899999998,4120039.5,4
2013-10-25,3503713.92,2743366.59,748284.1099999998,0.2000457893478722,3801926.590714286,4333852.18,0.3380817548599087,64212.0,0.5000000000000001,671171.9524999999,2013,0,3724998.181428571,0.1841772461511688,0.209500198148756,0.2147790582926618,930820.6899999996,-561256.54,0,25,678540.6699999999,4676571.41,4
2013-10-26,2923604.47,2331573.03,759970.7757142856,0.2011188779987143,3760038.8232142855,3503713.92,0.037630725048585,64771.0,0.5000000000000001,681385.5760714285,2013,0,3762835.2342857146,0.1883050061030009,0.1798597141390092,0.2170118187046504,760347.3300000001,-830138.2599999998,0,26,607322.98,7035889.97,4
2013-10-27,2949737.88,2365410.99,757786.2699999999,0.2043532795469936,3613171.483928572,2923604.47,0.0121601985276699,51450.0,0.5000000000000001,674325.7182142857,2013,0,3698114.7014285713,0.1915286004950241,0.2029896499403814,0.2025005249769646,592031.4400000004,-580109.4499999997,0,27,586331.54,5087376.98,4
2013-10-28,3235799.73,2588267.2,757499.8914285713,0.2036539743271257,3536827.230357143,2949737.88,-0.1349718822551058,50446.0,0.5000000000000001,669213.0389285714,2013,0,3706865.83,0.1934963529371684,0.193146069384499,0.1980945134013059,584326.8899999997,26133.409999999683,0,28,658626.31,5768935.23,4
2013-10-29,5981959.98,4833162.34,755915.0657142856,0.2046495564625537,3446358.105357143,3235799.73,-0.1770711583688794,65905.0,0.5000000000000001,669090.3271428571,2013,0,3681981.398571429,0.1966133111806561,0.1889000328273814,0.2001151443324954,647532.5299999998,286061.8500000001,0,29,742764.9199999999,5389130.81,4
2013-10-30,6960811.52,5563340.73,813919.74,0.2050986496758816,3467530.575714286,5981959.98,0.2220280124850834,64283.0,0.5000000000000001,681635.5546428572,2013,0,3974825.268571429,0.1981866981634953,0.2111458027024167,0.1920436853206765,1148797.6400000006,2746160.2500000005,0,30,1033581.6599999996,5393969.29,4
2013-10-31,5649038.29,4525813.51,865903.9014285713,0.2036153385163183,3523489.2267857147,6960811.52,0.6061488096255281,57228.0,0.5000000000000001,705025.5742857142,2013,0,4269925.668571428,0.2004402545580469,0.2147790582926618,0.2007626245854735,1397470.789999999,978851.5399999992,1,31,930820.6899999996,2026611.74,4
2013-11-01,4823330.61,3780905.84,893390.2000000001,0.2013375716884209,3652861.603571429,5649038.29,0.6123000961220031,60959.0,0.8660254037844384,732509.8439285714,2013,1,4457809.398571429,0.2013089720884009,0.2170118187046504,0.1988346904973802,1123224.7800000005,-1311773.2299999995,0,1,760347.3300000001,2912944.43,4
2013-11-02,4871579.51,3874376.58,933686.9771428572,0.2012103632676017,3721089.681428571,4823330.61,0.6497890393497723,54624.0,0.8660254037844384,747310.2360714285,2013,0,4646326.068571428,0.2013278008659324,0.2025005249769646,0.2161213597589157,1042424.7700000004,-825707.6799999997,0,2,592031.4400000004,2463961.82,4
2013-11-03,2310551.56,1894570.42,991568.6185714286,0.2015242984600788,3807076.0275,4871579.51,0.6515296301514085,54466.0,0.8660254037844384,764670.37,2013,0,4924608.217142857,0.2012299481839155,0.1980945134013059,0.2046980713243043,997202.9299999996,48248.89999999944,0,3,584326.8899999997,2875234.12,4
2013-11-04,2638652.15,2128739.96,967519.2257142856,0.1989444291775854,3786908.793214286,2310551.56,-0.2859411110711725,53990.0,0.8660254037844384,754368.7942857143,2013,0,4833295.885714286,0.1989098730974621,0.2001151443324954,0.1800354284238522,415981.1400000001,-2561027.95,0,4,647532.5299999998,2084519.3,4
2013-11-05,3529966.51,2818098.89,947859.1771428572,0.1979632969928665,3806699.252142857,2638652.15,-0.5588983947030686,47642.0,0.8660254037844384,757950.4810714285,2013,0,4747989.088571428,0.1987934124987299,0.1920436853206765,0.193247219039463,509912.19,328100.58999999985,0,5,1148797.6400000006,2982770.86,4
2013-11-06,2440647.75,1890461.99,885440.6028571427,0.1993376460236101,3826241.953928571,3529966.51,-0.4928800327580195,60164.0,0.8660254037844384,762729.7410714285,2013,0,4397704.3071428565,0.1990744257292089,0.2007626245854735,0.2016641285358822,711867.6199999996,891314.3599999999,0,6,1397470.789999999,3524600.98,4
2013-11-07,2145217.46,1755584.37,764399.8842857142,0.202861002946341,3787529.338571429,2440647.75,-0.5679534064549596,50277.0,0.8660254037844384,757320.8939285715,2013,0,3751966.6257142858,0.2000158053829193,0.1988346904973802,0.2254261230445892,550185.76,-1089318.7599999998,0,7,1123224.7800000005,4018321.34,4
2013-11-08,2200221.02,1790704.8,659601.0714285715,0.2004030064030724,3720632.771428571,2145217.46,-0.555241464154994,46132.0,0.8660254037844384,744414.7603571428,2013,0,3251420.792857143,0.199827717870785,0.2161213597589157,0.1816287146944999,389633.0899999999,-295430.29000000004,0,8,1042424.7700000004,1938342.36,4
2013-11-09,2018930.67,1594615.53,569185.5642857142,0.196117817518305,3729985.580714286,2200221.02,-0.548355720052694,45914.0,0.8660254037844384,745394.6417857142,2013,0,2876690.851428571,0.199435160515192,0.2046980713243043,0.1861250375655442,409516.22,55003.560000000056,0,9,997202.9299999996,3170838.37,4
2013-11-10,2722218.97,2099682.78,487344.4514285713,0.1968992726206534,3688846.02,2018930.67,-0.1262126736526927,64827.0,0.8660254037844384,738833.5517857142,2013,0,2469169.588571429,0.2000927593983363,0.1800354284238522,0.2101682570407432,424315.1399999999,-181290.3500000001,0,10,415981.1400000001,3719451.39,4
2013-11-11,3495969.18,2676318.51,516852.3157142857,0.203849502400742,3653230.5764285713,2722218.97,0.0316702677160384,64149.0,0.8660254037844384,733470.3467857142,2013,0,2527979.2185714287,0.2008406076603555,0.193247219039463,0.2286870368844723,622536.1900000004,703288.3000000003,0,11,509912.19,3097590.81,4
2013-11-12,5162437.56,3979066.87,561100.67,0.2097364596649415,3667458.375357143,3495969.18,-0.0096310630437113,69384.0,0.8660254037844384,737759.12,2013,0,2650453.0800000005,0.2011482601512581,0.2016641285358822,0.234455919888859,819650.6700000004,773750.21,0,12,711867.6199999996,4062456.23,4
2013-11-13,4681263.25,3622930.35,628458.2514285714,0.2136740297617891,3706743.422857143,5162437.56,1.1151915756790385,59818.0,0.8660254037844384,752128.1557142857,2013,0,2883663.23,0.2024686035947327,0.2254261230445892,0.2292271192138156,1183370.6899999997,1666468.3799999994,0,13,550185.76,4801027.51,4
2013-11-14,3118904.74,2460188.52,701050.7000000001,0.2137672242216815,3702466.127857143,4681263.25,1.1821858796543638,85169.0,0.8660254037844384,759328.4453571428,2013,0,3203751.1585714286,0.2041697590236893,0.1816287146944999,0.2260784842638362,1058332.9,-481174.3099999996,0,14,389633.0899999999,3348412.32,4
2013-11-15,3370811.62,2719077.99,739491.1471428572,0.2179918556460365,3694269.4285714286,3118904.74,0.4175415613473233,46358.0,0.8660254037844384,760191.6321428571,2013,0,3342849.3414285714,0.2049445557713505,0.1861250375655442,0.211201134664985,658716.2200000002,-1562358.5099999998,0,15,409516.22,3238854.55,4
2013-11-16,3365890.12,2733920.22,774093.6342857144,0.2190234508032343,3698982.181071428,3370811.62,0.6696024633674025,57812.0,0.8660254037844384,759234.2378571427,2013,0,3510076.57,0.2043676273969638,0.2101682570407432,0.1933462036659289,651733.6299999999,251906.8799999999,0,16,424315.1399999999,3376648.2,4
2013-11-17,2416530.15,1906202.04,803758.6000000002,0.2158218625490675,3698597.963928572,3365890.12,0.2364509090170655,59878.0,0.8660254037844384,760114.485,2013,0,3702499.348571429,0.2046496782941983,0.2286870368844723,0.1877571392615751,631969.8999999999,-4921.5,0,17,622536.1900000004,2888479.98,4
2013-11-18,2109164.6,1778409.36,787728.8742857141,0.2133211689973477,3681742.612857143,2416530.15,-0.308766746622177,47693.0,0.8660254037844384,757400.0767857142,2013,0,3658829.517142857,0.2049422687257002,0.234455919888859,0.211182182022434,510328.1099999999,-949359.9700000002,0,18,819650.6700000004,3409990.75,4
2013-11-19,3237660.32,2746026.34,717886.6699999999,0.2022300555848202,3635284.536071429,2109164.6,-0.5914401723049605,44253.0,0.8660254037844384,745690.3957142857,2013,0,3460714.577142857,0.2036448421762955,0.2292271192138156,0.1568181260011665,330755.24,-307365.5499999998,0,19,1183370.6899999997,3932052.89,4
2013-11-20,3321114.32,2983892.23,619067.1399999999,0.1911759722836823,3610484.8014285713,3237660.32,-0.3083789252826147,55455.0,0.8660254037844384,736721.4335714284,2013,0,3185746.4,0.2023215744362408,0.2260784842638362,0.1518485361058506,491633.98,1128495.7199999995,0,20,1058332.9,4895108.72,4
2013-11-21,2595234.4,2362389.95,516051.31,0.1733845942925352,3554270.715714286,3321114.32,0.0648335222960351,41435.0,0.8660254037844384,711851.4489285713,2013,0,2991439.41,0.198407039994219,0.211201134664985,0.1015388383258062,337222.08999999985,83454.0,0,21,658716.2200000002,4333852.18,4
2013-11-22,2550262.64,2542345.82,455212.4857142856,0.1560301475639137,3492177.223571428,2595234.4,-0.2300861950867489,50627.0,0.8660254037844384,686923.7260714285,2013,0,2916629.3614285714,0.1939406453253609,0.1933462036659289,0.0897200075646345,232844.4499999997,-725879.9199999999,0,22,651733.6299999999,3503713.92,4
2013-11-23,2054330.57,2011741.48,363238.6557142857,0.1288527349776079,3458125.392142857,2550262.64,-0.2423214813679063,61115.0,0.8660254037844384,660051.2078571428,2013,0,2799408.0785714285,0.1863010916416872,0.1877571392615751,0.0031043155617886,7916.820000000298,-44971.75999999978,0,23,631969.8999999999,2923604.47,4
2013-11-24,2519706.85,2537974.67,279041.39714285714,0.1049919109956414,3427079.895714286,2054330.57,-0.1498841551801039,52770.0,0.8660254037844384,640428.2667857142,2013,0,2612042.4285714286,0.1798093361563603,0.211182182022434,0.0207313713878093,42589.09000000008,-495932.07000000007,0,24,510328.1099999999,2949737.88,4
2013-11-25,2406331.38,2358037.25,203527.6928571429,0.0737873166630068,3411721.644642857,2519706.85,0.1946468521233477,49619.0,0.8660254037844384,618907.0271428572,2013,0,2626781.957142857,0.1724756043096705,0.1568181260011665,-0.007249978306008,-18267.819999999832,465376.28,0,25,330755.24,3235799.73,4
2013-11-26,3107204.99,3083734.78,163176.10571428572,0.0542518142389569,3382097.775,2406331.38,-0.2567684246752605,56650.0,0.8660254037844384,597505.6557142857,2013,0,2669234.354285714,0.1660454066203963,0.1518485361058506,0.0200696090328173,48294.12999999989,-113375.4700000002,0,26,491633.98,5981959.98,4
2013-11-27,3123410.59,3027393.58,96295.5671428572,0.0336382347608801,3279427.953928571,3107204.99,-0.0644089029732646,43743.0,0.8660254037844384,557315.3903571429,2013,0,2650597.8785714284,0.1594564707074904,0.1015388383258062,0.0075534797593127,23470.21000000043,700873.6100000003,0,27,337222.08999999985,6960811.52,4
2013-11-28,3580033.44,3514991.8,61837.69857142862,0.0235242690653082,3142377.9207142857,3123410.59,0.2035177207885345,41667.0,0.8660254037844384,510834.89821428567,2013,0,2622354.488571428,0.1533842726314665,0.0897200075646345,0.0307410784568031,96017.00999999978,16205.599999999627,0,28,232844.4499999997,5649038.29,4
2013-11-29,1768057.43,1773822.57,37865.86857142869,0.0133025374365969,3068484.8903571432,3580033.44,0.4037900974779601,45684.0,0.8660254037844384,473042.6432142857,2013,0,2763040.0657142857,0.1469318867624049,0.0031043155617886,0.0181678861636555,65041.64000000013,456622.8500000001,0,29,7916.820000000298,4823330.61,4
2013-11-30,2685677.46,2672025.29,35911.30285714291,0.0123932466600859,2959367.9910714286,1768057.43,-0.1393510587733697,53104.0,0.8660254037844384,435607.2892857142,2013,0,2651296.464285714,0.1390968124898083,0.0207313713878093,-0.0032607198737883,-5765.14000000013,-1811976.01,1,30,42589.09000000008,4871579.51,4
2013-12-01,2391698.09,2420438.06,31777.45714285717,0.0101578113887225,2881300.060714286,2685677.46,0.065869015675375,44818.0,1.0,400480.47642857145,2013,1,2741488.8771428573,0.1319677143885212,-0.007249978306008,0.0050833244882652,13652.169999999924,917620.03,0,1,-18267.819999999832,2310551.56,4
2013-12-02,2263746.75,2226485.61,30281.43571428569,0.0094768719590795,2884198.151071429,2391698.09,-0.0060811616062622,39130.0,1.0,384597.57964285713,2013,0,2723201.911428571,0.125108715005044,0.0200696090328173,-0.0120165543135087,-28739.970000000205,-293979.3700000001,0,2,48294.12999999989,2638652.15,4
2013-12-03,1933337.47,1904782.57,28705.29428571429,0.0089612052269991,2870808.6725000003,2263746.75,-0.2714523961935322,50511.0,1.0,367717.185,2013,0,2702832.6785714286,0.1187948836789294,0.0075534797593127,0.0164599419082545,37261.14000000013,-127951.33999999984,0,3,23470.21000000043,3529966.51,4
2013-12-04,2924599.17,2877557.67,29431.678571428503,0.0099921001556557,2813786.2067857147,1933337.47,-0.3810171880092139,38482.0,1.0,343313.15928571427,2013,0,2535137.318571429,0.1121200842405018,0.0307410784568031,0.0147697442599092,28554.899999999907,-330409.28,0,4,96017.00999999978,2440647.75,4
2013-12-05,2231578.75,2246889.53,22435.17714285711,0.0078983415608585,2831070.186071429,2924599.17,-0.183080488209071,49377.0,1.0,325343.7214285714,2013,0,2506735.687142857,0.1046436072850958,0.0181678861636555,0.0160847682932222,47041.5,991261.7,0,5,65041.64000000013,2145217.46,4
2013-12-06,1718341.54,1744505.5,10956.259999999977,0.0043227916313854,2834154.5178571427,2231578.75,0.2621641764204458,40833.0,1.0,310881.4403571429,2013,0,2314099.302857143,0.0979118330694831,-0.0032607198737883,-0.0068609633426558,-15310.779999999795,-693020.4199999999,0,6,-5765.14000000013,2200221.02,4
2013-12-07,1444180.43,1408359.66,8042.142857142857,0.002613425019789,2816944.536428571,1718341.54,-0.3601832068099495,47452.0,1.0,295321.43392857147,2013,0,2306997.032857143,0.0907207143651793,0.0050833244882652,-0.015226286154963,-26163.959999999963,-513237.21,0,7,13652.169999999924,2018930.67,4
2013-12-08,1714762.98,1677034.75,11209.085714285728,0.0054305969764921,2796417.742142857,1444180.43,-0.3961694262171694,52687.0,1.0,281446.63499999995,2013,0,2129640.314285714,0.0841005454774809,-0.0120165543135087,0.0248035281851866,35820.77000000002,-274161.1100000001,0,8,-28739.970000000205,2722218.97,4
2013-12-09,1959405.6,1928205.78,20704.542857142897,0.0102903916923412,2760437.1710714283,1714762.98,-0.2425111245328127,39009.0,1.0,260560.63642857145,2013,0,2032935.2985714283,0.0767189373279438,0.0164599419082545,0.0220020086974352,37728.22999999998,270582.55000000005,0,9,37261.14000000013,3495969.18,4
2013-12-10,2256213.74,2198430.55,19838.640000000032,0.0102137006247827,2705559.900357143,1959405.6,0.0134834866672294,51458.0,1.0,232401.6775,2013,0,1989457.9914285715,0.0689141939188897,0.0147697442599092,0.0159231044353451,31199.820000000065,244642.6200000001,0,10,28554.899999999907,5162437.56,4
2013-12-11,3016597.65,3024225.14,24014.110000000102,0.0117624071167298,2601766.1925,2256213.74,-0.2285391573847706,65740.0,1.0,192202.12392857144,2013,0,2035583.172857143,0.061642178579237,0.0160847682932222,0.0256106897035386,57783.19000000041,296808.14000000013,0,11,47041.5,4681263.25,4
2013-12-12,2988571.87,2946591.17,16204.254285714356,0.0091033677073982,2542313.849642857,3016597.65,0.351777368376536,55311.0,1.0,154132.11000000002,2013,0,2048725.8128571429,0.053477643156525,-0.0068609633426558,-0.0025285075720987,-7627.490000000223,760383.9099999997,0,12,-15310.779999999795,3118904.74,4
2013-12-13,2131538.29,2083673.81,24388.751428571497,0.0120902306527881,2537659.104285714,2988571.87,0.7392187760298223,45345.0,1.0,132105.84142857144,2013,0,2156867.6871428574,0.046436426821171,-0.015226286154963,0.0140470772750732,41980.700000000186,-28025.779999999795,0,13,-26163.959999999963,3370811.62,4
2013-12-14,2245758.87,2305729.18,34964.24285714292,0.0174733243241265,2493399.3425000003,2131538.29,0.4759501276443693,53974.0,1.0,110539.08607142858,2013,0,2215895.794285714,0.0403331827454023,0.0248035281851866,0.0224553695444054,47864.47999999998,-857033.5800000001,0,14,35820.77000000002,3365890.12,4
2013-12-15,2154695.59,2095032.07,21279.802857142902,0.0101151336745426,2453394.6550000003,2245758.87,0.3096613912203774,46795.0,1.0,85826.93571428572,2013,0,2330407.0,0.0326738632588496,0.0220020086974352,-0.0267038063619003,-59970.310000000056,114220.58000000007,0,15,37728.22999999998,2416530.15,4
2013-12-16,2694197.04,2720062.14,24413.415714285737,0.0109277038018082,2444043.4207142857,2154695.59,0.0996679758392033,43684.0,1.0,69731.7717857143,2013,0,2393254.515714286,0.0261205710290589,0.0159231044353451,0.0276899995882944,59663.519999999786,-91063.28000000026,0,16,31199.820000000065,2109164.6,4
2013-12-17,3167410.81,3021649.06,16261.284285714284,0.0072815031598686,2464937.436428572,2694197.04,0.1941231418970083,65628.0,1.0,56995.33107142858,2013,0,2498224.721428572,0.0201770558126518,0.0256106897035386,-0.0096003000582318,-25865.100000000093,539501.4500000002,0,17,57783.19000000041,3237660.32,4
2013-12-18,3189533.36,3219583.56,28829.64999999994,0.010197006365081,2462428.5253571426,3167410.81,0.0499944565030076,54490.0,1.0,44642.75142857144,2013,0,2628395.7314285715,0.0163974370995867,-0.0025285075720987,0.0460192121400254,145761.75,473213.77,0,18,-7627.490000000223,3321114.32,4
2013-12-19,3062553.19,2981811.67,25626.40571428565,0.0092122926483126,2457729.2053571427,3189533.36,0.0672433184616703,53642.0,1.0,31525.88392857144,2013,0,2653100.832857143,0.0124345677454694,0.0140470772750732,-0.0094215035894781,-30050.200000000183,22122.549999999814,0,19,41980.700000000186,2595234.4,4
2013-12-20,2500743.7,2516358.41,31163.665714285635,0.0109718701894224,2474419.162142857,3062553.19,0.4367807533028177,54072.0,1.0,26093.636428571448,2013,0,2663669.5928571424,0.0101718574775482,0.0224553695444054,0.026364120062842,80741.52000000002,-126980.16999999993,0,20,47864.47999999998,2550262.64,4
2013-12-21,3213344.27,3159953.94,22095.20999999993,0.0068719564649375,2472650.6285714284,2500743.7,0.1135406091037726,51547.0,1.0,25253.22464285716,2013,0,2716413.222857144,0.0098379881172347,-0.0267038063619003,-0.0062440265269887,-15614.709999999965,-561809.4899999998,0,21,-59970.310000000056,2054330.57,4
2013-12-22,3476225.97,3458589.82,38289.58714285709,0.0130603847130746,2514043.975000001,3213344.27,0.4913216905966751,45023.0,1.0,25638.983214285723,2013,0,2854639.708571429,0.0096909816882079,0.0276899995882944,0.0166151913750592,53390.33000000008,712600.5699999998,0,22,59663.519999999786,2519706.85,4
2013-12-23,2932660.62,2856672.71,32285.677142857174,0.0098294363735898,2548205.3721428574,3476225.97,0.2902641931489911,61409.0,1.0,26921.26785714288,2013,0,3043429.762857143,0.0101311009567047,-0.0096003000582318,0.0050733612119008,17636.150000000373,262881.7000000002,0,23,-25865.100000000093,2406331.38,4
2013-12-24,2629786.52,2542278.8,46836.10714285721,0.014902466606699,2567002.845,2932660.62,-0.0741142226511501,46851.0,1.0,27910.33142857145,2013,0,3077495.9885714287,0.0103397189045874,0.0460192121400254,0.0259109115735322,75987.91000000015,-543565.3500000001,0,24,145761.75,3107204.99,4
2013-12-25,3807864.44,3711704.9,38514.10285714296,0.0130819503517544,2549952.185357143,2629786.52,-0.175494900608282,50387.0,1.0,30197.38535714288,2013,0,3000692.5185714285,0.0112583659973052,-0.0094215035894781,0.0332755983554133,87507.7200000002,-302874.1000000001,0,25,-30050.200000000183,3123410.59,4
2013-12-26,3278628.42,3269160.78,56544.06571428584,0.0180354335806339,2574396.965714286,3807864.44,0.2433627120121952,62414.0,1.0,30202.47571428574,2013,0,3089025.5300000003,0.0110623588743008,0.026364120062842,0.0252528790126783,96159.54000000004,1178077.92,0,26,80741.52000000002,3580033.44,4
2013-12-27,1853472.36,1854636.14,46362.082857143,0.0146816568769019,2563632.500714286,3278628.42,0.31106135346857,69039.0,1.0,28217.690000000028,2013,0,3119893.4200000004,0.0105166373376245,-0.0062440265269887,0.0028876831367185,9467.64000000013,-529236.02,0,27,-15614.709999999965,1768057.43,4
2013-12-28,3547336.16,3487806.62,48426.5014285716,0.0154839618453281,2566683.033928572,1853472.36,-0.4231952121333081,60465.0,1.0,28382.024285714324,2013,0,3027426.0857142857,0.0106106669135453,0.0166151913750592,-0.0006278917480052,-1163.779999999795,-1425156.0599999998,0,28,53390.33000000008,2685677.46,4
2013-12-29,6516622.75,6506519.56,49303.5314285716,0.0155077169273441,2597456.558928572,3547336.16,0.0204561471589259,52207.0,1.0,30020.50178571433,2013,0,3075139.2128571426,0.0110284580728633,0.0050733612119008,0.0167814769491707,59529.54000000004,1693863.8,0,29,17636.150000000373,2391698.09,4
2013-12-30,5792994.45,5695206.04,48227.39428571445,0.0150044327663566,2744775.2967857146,6516622.75,1.222085537466657,58261.0,1.0,31407.757500000065,2013,0,3509481.61,0.011512991158524,0.0259109115735322,0.0015503720849884,10103.19000000041,2969286.59,0,30,75987.91000000015,2263746.75,4
2013-12-31,6247467.59,6080338.22,51341.7514285716,0.0137143682288872,2870819.8575000004,5792994.45,1.2028382935052844,57040.0,1.0,33569.44571428578,2013,0,3918100.728571429,0.0115280096550594,0.0332755983554133,0.0168804598112466,97788.41000000016,-723628.2999999998,1,31,87507.7200000002,1933337.47,4
2014-01-01,5743739.48,5563113.31,62716.27285714301,0.0127823596835701,3024895.9332142854,6247467.59,0.6406748949287701,72395.0,0.8660254037844387,38518.5339285715,2014,1,4434912.3100000005,0.0119559308792838,0.0252528790126783,0.0267515385381935,167129.3700000001,454473.13999999966,0,1,96159.54000000004,2924599.17,1
2014-01-02,3787850.5,3666330.68,74782.93428571455,0.0136673036163788,3125579.5157142854,5743739.48,0.7518726565543529,63968.0,0.8660254037844387,43289.4150000001,2014,0,4711465.887142858,0.0125045993881809,0.0028876831367185,0.0314474865423389,180626.1700000009,-503728.1099999994,0,2,9467.64000000013,2231578.75,1
2014-01-03,2354832.6,1871645.41,90790.3885714288,0.0178378448917666,3181160.6496428573,3787850.5,1.0436509233944011,38513.0,0.8660254037844387,48176.22214285723,2014,0,4784211.898571429,0.0138954006527198,-0.0006278917480052,0.0320814720644333,121519.81999999985,-1955888.9800000004,0,3,-1163.779999999795,1718341.54,1
2014-01-04,2243604.06,1747621.88,159983.3842857145,0.04724034557771,3203892.473214286,2354832.6,-0.3361687492284351,56301.0,0.8660254037844387,66367.33464285724,2014,0,4855834.79,0.0217673970530255,0.0167814769491707,0.2051896130535988,483187.1900000002,-1433017.9,0,4,59529.54000000004,1444180.43,1
2014-01-05,2361866.5,1851453.14,222333.76142857168,0.0764236963655519,3232443.317142857,2243604.06,-0.6557106117582147,47679.0,0.8660254037844387,82801.67071428582,2014,0,4669587.3471428575,0.0287767329201283,0.0015503720849884,0.2210649324640641,495982.18000000017,-111228.54000000004,0,5,10103.19000000041,1714762.98,1
2014-01-06,2639202.87,2146455.69,293806.6428571431,0.1070744905639981,3255554.1571428576,2361866.5,-0.5922891830148396,52511.0,0.8660254037844387,99683.2825000001,2014,0,4076050.74,0.0357090158764382,0.0168804598112466,0.2161059314741117,510413.3600000001,118262.43999999994,0,6,97788.41000000016,1959405.6,1
2014-01-07,3437125.39,2809411.95,350229.3242857145,0.1313348581336325,3279832.631071429,2639202.87,-0.5775563727254165,54463.0,0.8660254037844387,116167.1167857144,2014,0,3625509.085714285,0.0418082990322718,0.0267515385381935,0.1867030327986875,492747.18000000017,277336.3700000001,0,7,167129.3700000001,2256213.74,1
2014-01-08,2250519.73,1808614.16,416027.0485714288,0.1536028452647879,3322008.0471428568,3437125.39,-0.4015875194255851,67446.0,0.8660254037844387,136521.76857142866,2014,0,3224031.6285714284,0.0474160404162984,0.0314474865423389,0.182627448456281,627713.44,797922.52,0,8,180626.1700000009,3016597.65,1
