week_start,Revenue,COGS,Gross_Profit,Margin,days_observed
2019-07-15,22443647.28,21360421.919999998,1083225.3600000008,0.05050971202165887,7
2019-07-22,24227394.02,19152044.759999998,5075349.260000001,0.21019447172317696,7
2019-07-29,25321855.87,28657787.39,-3335931.519999998,-0.14772428804201304,7
2019-08-05,12874136.190000001,17962430.95,-5088294.76,-0.39683894402424563,7
2019-08-12,14519005.24,20211155.2,-5692149.96,-0.3967274168095284,7
2019-08-19,16803665.16,22463340.79,-5659675.63,-0.337062671081178,7
2019-08-26,28444346.59,37458284.39,-9013937.8,-0.3227005445472889,7
2019-09-02,12749406.18,11658470.370000001,1090935.8099999998,0.08435531144293673,7
2019-09-09,18511963.52,16229787.55,2282175.9700000007,0.12043962431176938,7
2019-09-16,19293631.37,16857337.03,2436294.34,0.12894025080111776,7
2019-09-23,23911066.21,21176237.59,2734828.6199999996,0.11557611092522448,7
2019-09-30,16657524.399999999,13317862.21,3339662.1899999995,0.20845154809118066,7
2019-10-07,11926625.74,9483348.61,2443277.13,0.20181807768647955,7
2019-10-14,13940847.25,11140919.9,2799927.3499999996,0.20641109942179917,7
2019-10-21,17215255.37,13740281.78,3474973.59,0.20030608343781672,7
2019-10-28,21775573.42,17581741.91,4193831.51,0.20296741524671416,7
2019-11-04,12547786.67,9946102.07,2601684.6,0.2069638473322904,7
2019-11-11,15567976.65,12500261.33,3067715.3200000003,0.19757186170113267,7
2019-11-18,10879440.75,10244679.91,634760.8399999999,0.057897986128186425,7
2019-11-25,12444279.25,12441175.200000001,3104.0500000000466,0.0024982118210205274,7
2019-12-02,6406734.149999999,6262642.01,144092.1399999999,0.025181093374361283,7
2019-12-09,7953833.15,7796144.3,157688.85000000033,0.02155000207777223,7
2019-12-16,11983215.129999999,11880871.03,102344.1000000001,0.008378130361602485,7
2019-12-23,14162690.64,14019468.14,143222.50000000023,0.02324050466592582,7
2019-12-30,11473402.73,10701991.77,771410.9599999997,0.1108819492986519,7
2020-01-06,7811062.56,6252137.2,1558925.3599999999,0.20049520724031536,7
2020-01-13,10600943.0,8231150.5600000005,2369792.44,0.22405636311380728,7
2020-01-20,11600353.05,9196940.13,2403412.92,0.20888513133090833,7
2020-01-27,15154585.32,11867070.05,3287515.2699999996,0.21920344407247758,7
2020-02-03,11055944.95,8807985.18,2247959.77,0.20357573368836052,7
2020-02-10,13317597.3,10752744.42,2564852.8799999994,0.18937100694837355,7
2020-02-17,18053122.560000002,14270264.55,3782858.0100000002,0.2113925831286904,7
2020-02-24,18039158.330000002,14436833.08,3602325.250000001,0.19924338851875575,7
2020-03-02,11700178.719999999,9262892.35,2437286.37,0.20360563512432575,7
2020-03-09,22013601.99,17653496.97,4360105.02,0.20094467621586407,7
2020-03-16,27878786.93,23496108.04,4382678.89,0.15773579664006257,7
2020-03-23,33079284.549999997,29710746.72,3368537.829999999,0.1012423681274456,7
2020-03-30,44543456.31,40010276.410000004,4533179.899999999,0.09550003274656461,7
2020-04-06,22942365.310000002,20635023.38,2307341.9299999997,0.09952881518185339,7
2020-04-13,30625249.2,25606078.71,5019170.49,0.1613973264807264,7
2020-04-20,30335887.54,23970273.65,6365613.890000001,0.21000305707783665,7
2020-04-27,43802457.67,34980432.97,8822024.7,0.20250402539602677,7
2020-05-04,19794676.63,15572872.24,4221804.39,0.21774558810799702,7
2020-05-11,25717877.31,20418035.39,5299841.92,0.2102809017785656,7
2020-05-18,28040458.62,22461643.689999998,5578814.930000002,0.19642626117123702,7
2020-05-25,43540318.54,34535923.85,9004394.690000001,0.2054758338705678,7
2020-06-01,24593984.53,19655229.73,4938754.800000001,0.20221318516944906,7
2020-06-08,23723921.18,18861411.03,4862510.15,0.20415460754733358,7
2020-06-15,25222332.21,19999372.22,5222959.99,0.20461995052275506,7
2020-06-22,26334737.52,23470531.41,2864206.1100000003,0.1087751831710506,7
2020-06-29,26192231.85,25656277.57,535954.2800000004,0.0263775880007981,7
2020-07-06,16419068.21,15977678.25,441389.9600000002,0.02602054898465709,7
2020-07-13,18770295.36,18171307.4,598987.96,0.032259243456879146,7
2020-07-20,21901972.4,17728874.4,4173098.0000000005,0.18669259861452564,7
2020-07-27,29626264.26,23406490.81,6219773.45,0.21292128911446442,7
2020-08-03,21573712.990000002,17067161.15,4506551.840000001,0.206859778215954,7
2020-08-10,21969438.57,17694629.740000002,4274808.83,0.19473151781795014,7
2020-08-17,22972685.2,18254796.33,4717888.87,0.20486449377999286,7
2020-08-24,36580204.85,29634160.240000002,6946044.6099999985,0.18931588676880848,7
2020-08-31,22192044.9,19160954.46,3031090.4399999995,0.11672849469716175,7
2020-09-07,17183856.79,15287649.43,1896207.3599999996,0.10946217471415494,7
2020-09-14,16311433.059999999,14477843.46,1833589.5999999996,0.11131479317615975,7
2020-09-21,18899629.17,16987817.61,1911811.5600000003,0.09807979003600335,7
2020-09-28,17754065.56,15324245.74,2429819.82,0.15750401220437552,7
2020-10-05,12737251.2,10105096.04,2632155.16,0.2066947462047352,7
2020-10-12,16035519.42,12875425.69,3160093.7300000004,0.19585925295128437,7
2020-10-19,14507876.030000001,11472778.32,3035097.71,0.211181330789537,7
2020-10-26,20831802.11,16690554.53,4141247.58,0.1979554011716344,7
2020-11-02,9015286.51,7134494.79,1880791.7200000002,0.2103488167770294,7
2020-11-09,12061112.32,9731562.0,2329550.3200000003,0.19389447481377944,7
2020-11-16,10914677.39,9539758.469999999,1374918.9200000004,0.12218725680667165,7
2020-11-23,10373154.21,10499339.39,-126185.18000000028,-0.016415339111079775,7
2020-11-30,5490537.47,5448776.5,41760.969999999914,0.008366508621121888,7
2020-12-07,6750020.72,6636958.83,113061.89000000025,0.01280716941230492,7
2020-12-14,10107451.79,9893146.83,214304.95999999996,0.020673667479524104,7
2020-12-21,11096321.96,11067097.19,29224.769999999786,0.0019672641058680186,7
2020-12-28,14213277.43,13989366.52,223910.9100000001,0.05966906227686591,7
2021-01-04,7004052.09,5723649.74,1280402.35,0.18426366065005206,7
2021-01-11,7800255.57,6217766.63,1582488.94,0.20102024263417975,7
2021-01-18,13033633.87,10206887.45,2826746.42,0.2172501612246802,7
2021-01-25,16025406.41,12583016.91,3442389.5,0.2121824605976171,7
2021-02-01,9755566.78,7724051.02,2031515.7600000002,0.20672304988336873,7
2021-02-08,13228214.39,11006426.8,2221787.5899999994,0.16773100880624395,7
2021-02-15,16884659.16,13530736.39,3353922.77,0.196464252054057,7
2021-02-22,26209198.24,21296424.06,4912774.18,0.18513938681476813,7
2021-03-01,11541691.0,9340956.93,2200734.0699999994,0.1916371104117712,7
2021-03-08,22203962.28,17654745.52,4549216.76,0.20628357454848326,7
2021-03-15,27248657.919999998,22422570.71,4826087.209999999,0.1739152418951456,7
2021-03-22,28173379.05,25651332.03,2522047.02,0.08835235439866103,7
2021-03-29,50314735.33,46274094.29,4040641.040000001,0.07944783514555967,7
2021-04-05,20195969.87,18240347.35,1955622.52,0.09724701568675667,7
2021-04-12,27912229.41,24577297.77,3334931.64,0.11799908379342816,7
2021-04-19,28394553.45,22741591.37,5652962.080000001,0.19843144799288706,7
2021-04-26,43982432.410000004,35502729.63,8479702.780000001,0.19265005438568883,7
2021-05-03,20639860.66,16913392.85,3726467.81,0.18050446103618656,7
2021-05-10,30408684.48,24722419.04,5686265.4399999995,0.18772400086693747,7
2021-05-17,31678230.88,25529633.71,6148597.170000001,0.19331218589093874,7
2021-05-24,40490832.39,33048638.77,7442193.619999999,0.18431756171620636,7
2021-05-31,38009332.19,30764109.88,7245222.3100000005,0.19068484007664013,7
2021-06-07,25623035.42,20865392.419999998,4757643.0,0.18535436222470622,7
2021-06-14,29745620.5,23919871.54,5825748.96,0.19530469279677773,7
2021-06-21,27810338.29,24239402.06,3570936.230000001,0.1277000980854776,7
2021-06-28,28494551.12,28043750.28,450800.8399999994,0.028402397304869605,7
2021-07-05,15602325.51,15496062.21,106263.29999999958,0.005373708248626957,7
2021-07-12,20423095.98,20194129.93,228966.0499999998,0.01191077641179849,7
2021-07-19,23202856.67,20323941.72,2878914.95,0.12369989095143197,7
2021-07-26,32188669.529999997,29456675.15,2731994.379999999,0.09012921556210694,7
2021-08-02,14097488.030000001,18598746.86,-4501258.829999999,-0.37327729826645395,7
2021-08-09,12734507.16,18651354.22,-5916847.06,-0.4634055159965495,7
2021-08-16,14541155.93,21168634.09,-6627478.16,-0.4510370468339633,7
2021-08-23,15317377.21,22382053.7,-7064676.49,-0.4676471477003731,7
2021-08-30,20027981.71,24385268.52,-4357286.8100000005,-0.14634362887197794,7
2021-09-06,15876544.14,14624408.61,1252135.53,0.07838612766082756,7
2021-09-13,16227438.24,14932844.78,1294593.460000001,0.08008725910586631,7
2021-09-20,16150810.299999999,14645384.57,1505425.7300000002,0.09209056116426632,7
2021-09-27,20466978.12,18414991.9,2051986.2200000002,0.10382462999491436,7
2021-10-04,11394470.629999999,9399034.19,1995436.4399999995,0.17400005761058862,7
2021-10-11,14436110.120000001,12081693.89,2354416.2300000004,0.1617445067663221,7
2021-10-18,14856496.63,12279709.84,2576786.79,0.17327669089591913,7
2021-10-25,19034278.27,15865220.48,3169057.79,0.16838349080998535,7
2021-11-01,12901508.57,10708327.3,2193181.2699999996,0.1661458287487688,7
2021-11-08,12011835.29,10029963.43,1981871.8599999999,0.16544112350920887,7
2021-11-15,10053925.04,8865065.78,1188859.26,0.1092760826121462,7
2021-11-22,10852421.25,11121743.01,-269321.75999999954,-0.029840052906018183,7
2021-11-29,11119772.3,11354268.04,-234495.74,-0.018742722424701312,7
2021-12-06,7243942.75,7421448.15,-177505.3999999999,-0.026577765276776442,7
2021-12-13,10705264.32,10967195.44,-261931.11999999988,-0.02433391050961763,7
2021-12-20,12324659.4,12534171.15,-209511.75,-0.018378646625464932,7
2021-12-27,19123197.36,19499862.43,-376665.06999999983,-0.011373056002744918,7
2022-01-03,8234105.38,7016877.49,1217227.8899999997,0.1473636985554823,7
2022-01-10,12233675.71,10294000.75,1939674.9599999997,0.16042671100982325,7
2022-01-17,11877955.29,9954795.36,1923159.9300000002,0.16359024856620577,7
2022-01-24,18863799.92,15569612.99,3294186.9299999997,0.17678416457605164,7
2022-01-31,14783257.34,12232792.84,2550464.5,0.17020124770720232,7
2022-02-07,14694063.26,11948631.46,2745431.8,0.1864097589965112,7
2022-02-14,18933074.44,15710246.42,3222828.0200000005,0.16993359768814975,7
2022-02-21,27845321.15,23078795.89,4766525.260000001,0.16794505978722524,7
2022-02-28,22465244.060000002,18654613.46,3810630.6,0.17247207459452676,7
2022-03-07,25796343.1,21499549.56,4296793.540000001,0.16612514130822206,7
2022-03-14,32010042.71,27024070.03,4985972.680000002,0.15542088657175152,7
2022-03-21,32633416.040000003,30540575.97,2092840.0700000012,0.06346198284634783,7
2022-03-28,53776594.31,50889226.02,2887368.289999998,0.05358653792261699,7
2022-04-04,19661334.5,18266424.55,1394909.9500000002,0.07248792870253529,7
2022-04-11,32572544.259999998,29704353.04,2868191.2199999974,0.08678356304469508,7
2022-04-18,30248437.59,25052602.1,5195835.490000001,0.17234158949658182,7
2022-04-25,41367569.82,34046890.33,7320679.49,0.1768476817259669,7
2022-05-02,23765629.57,19326075.94,4439553.630000001,0.18786134419201694,7
2022-05-09,28096020.67,23074211.15,5021809.5200000005,0.17855798357416722,7
2022-05-16,31661648.58,25831223.669999998,5830424.91,0.18498825132211663,7
2022-05-23,33152060.53,27294427.02,5857633.51,0.17748738114929624,7
2022-05-30,45900445.94,37873497.879999995,8026948.0600000005,0.1729663576520626,7
2022-06-06,25474734.22,21001323.12,4473411.1,0.17458427498140927,7
2022-06-13,31705745.47,26379506.17,5326239.3,0.16726657845039003,7
2022-06-20,27353068.0,23811016.68,3542051.3200000003,0.12589823348310278,7
2022-06-27,35279240.39,35671779.08,-392538.68999999994,-0.010037307084969057,7
2022-07-04,12588923.66,12751211.85,-162288.18999999994,-0.011389405564531416,7
2022-07-11,22692388.71,23010622.96,-318234.25,-0.013907712812516163,7
2022-07-18,24235093.93,21820117.14,2414976.7899999996,0.09644226944392595,7
2022-07-25,25396232.46,20716449.09,4679783.370000001,0.18453724124623547,7
2022-08-01,24774250.23,20416717.5,4357532.73,0.17325850837138335,7
2022-08-08,19314994.28,15815999.760000002,3498994.5200000005,0.183768617807635,7
2022-08-15,21388216.759999998,17992863.04,3395353.7199999997,0.15957862833658526,7
2022-08-22,25934807.04,21480583.8,4454223.24,0.1749154109906536,7
2022-08-29,33576120.26,28217633.65,5358486.610000001,0.13463388284696504,7
2022-09-05,17166356.49,15746182.43,1420174.0599999998,0.08188060395623449,7
2022-09-12,17940237.58,16615472.13,1324765.449999999,0.07073418586370449,7
2022-09-19,18585653.03,17273686.26,1311966.77,0.06971322664832656,7
2022-09-26,23386165.14,21178950.61,2207214.5300000003,0.1089137414984387,7
2022-10-03,13834535.99,11397462.73,2437073.26,0.17956115704630787,7
2022-10-10,14845895.16,12308063.709999999,2537831.45,0.17063481504757444,7
2022-10-17,17634571.45,14570414.9,3064156.5500000003,0.17403935671086357,7
2022-10-24,21489087.5,17560725.29,3928362.21,0.18273363235042922,7
2022-10-31,15346909.58,12709844.34,2637065.2399999998,0.16952577643140643,7
2022-11-07,12201756.96,10014159.71,2187597.25,0.17965120540817622,7
2022-11-14,11604959.05,9924411.2,1680547.85,0.1457600279292988,7
2022-11-21,11695911.78,12080286.870000001,-384375.0900000003,-0.03374836639630902,7
2022-11-28,9788276.35,10033174.7,-244898.34999999974,-0.019087875894448218,7
2022-12-05,8965066.77,9223189.62,-258122.84999999963,-0.02368594773359527,7
2022-12-12,11777717.78,12154000.7,-376282.92000000016,-0.03030881551469456,7
2022-12-19,11893447.48,11940562.09,-47114.60999999964,-0.004882029538900966,7
2022-12-26,16011763.55,16331824.31,-320060.7599999998,-0.019173252192240055,6
